gene_id,DRA,DRB,DRC,dr0199A,dr0199B,dr0199C,extracted_gene_id,wt_fpkm_average,mutant_fpkm_average
gene-DR_RS04855|DR_RS04855,241.797943,145.706863,150.039871,191.14772,123.373688,103.758492,DR_RS04855,179.18155900000002,139.42663333333334
gene-DR_RS06785|DR_RS06785,298.31131,274.368347,312.271484,246.68605,250.255051,203.195389,DR_RS06785,294.9837136666667,233.37883
gene-DR_RS15050|DR_RS15050,73.540993,49.335522,48.841572,129.614151,62.316872,103.103973,DR_RS15050,57.23936233333333,98.34499866666665
gene-DR_RS10290|DR_RS10290,33.095383,42.172966,38.795631,47.97517,71.697701,94.845375,DR_RS10290,38.02132666666667,71.50608199999999
gene-DR_RS03900|rplS,526.96521,440.832214,469.772278,1014.669067,757.35675,1073.255737,DR_RS03900,479.1899006666667,948.4271846666667
gene-DR_RS16930|DR_RS16930,56.51178,58.700417,64.99382,80.045898,57.872066,62.197094,DR_RS16930,60.06867233333333,66.70501933333333
gene-DR_RS12105|DR_RS12105,16.63776,11.73483,12.307302,32.316601,31.238232,60.446632,DR_RS12105,13.559964,41.333821666666665
gene-DR_RS06260|DR_RS06260,43.939922,43.717621,47.134815,74.815559,56.250225,69.431915,DR_RS06260,44.930786000000005,66.83256633333333
gene-DR_RS00220|DR_RS00220,81.546265,66.875847,68.359207,125.971916,98.778206,120.561241,DR_RS00220,72.26043966666667,115.10378766666666
gene-DR_RS15560|DR_RS15560,4.078621,3.345327,4.703971,10.181415,8.883854,26.334385,DR_RS15560,4.042639666666667,15.133218
gene-DR_RS00980|DR_RS00980,29.251226,20.103224,18.970913,47.327698,31.917013,50.539162,DR_RS00980,22.775121,43.261291
gene-DR_RS13270|rrf,298.790009,441.698364,426.864136,343.368347,483.866364,748.801025,DR_RS13270,389.117503,525.3452453333333
gene-DR_RS07985|DR_RS07985,107.455711,85.544403,94.137558,142.557144,113.047852,151.083588,DR_RS07985,95.71255733333334,135.56286133333333
gene-DR_RS03020|DR_RS03020,234.47551,216.052856,240.424255,303.480865,229.456238,211.301163,DR_RS03020,230.31754033333334,248.079422
gene-DR_RS02970|DR_RS02970,66.624008,42.357506,41.491798,101.84404,58.671665,101.934235,DR_RS02970,50.15777066666667,87.48331333333333
gene-DR_RS16785|DR_RS16785,28.193207,23.158304,24.086035,17.474236,16.877256,32.158936,DR_RS16785,25.145848666666666,22.170142666666663
gene-DR_RS15040|ftsH,1506.012207,1130.276978,1182.960083,1871.64624,895.784546,697.531311,DR_RS15040,1273.0830893333334,1154.9873656666666
gene-DR_RS04455|DR_RS04455,21.989166,14.008998,17.197945,39.702534,27.156973,47.634293,DR_RS04455,17.732036333333337,38.1646
gene-DR_RS08740|DR_RS08740,1270.411377,579.333557,629.756592,636.195374,469.78476,301.300781,DR_RS08740,826.5005086666666,469.0936383333333
gene-DR_RS01185|DR_RS01185,69.519058,59.475082,66.830414,144.72522,139.766861,104.481133,DR_RS01185,65.27485133333334,129.657738
gene-DR_RS11070|hemB,34.474899,34.484116,40.319065,71.55085,77.209061,93.348892,DR_RS11070,36.426026666666665,80.70293433333333
gene-DR_RS11025|rnpA,222.603165,118.720642,129.562759,295.382294,208.397339,307.265686,DR_RS11025,156.96218866666666,270.3484396666667
gene-DR_RS06240|DR_RS06240,50.335178,36.881287,42.796749,67.298592,41.463581,60.59182,DR_RS06240,43.337738,56.451331
gene-DR_RS16840|DR_RS16840,7.064691,6.208013,6.837847,37.33984,53.84671,139.698151,DR_RS16840,6.703517000000001,76.961567
gene-DR_RS05395|DR_RS05395,17.349546,15.854746,15.909336,62.142368,53.088509,134.14978,DR_RS05395,16.371209333333336,83.12688566666667
gene-DR_RS13200|DR_RS13200,286.960266,180.291992,194.165909,236.66864,164.031479,140.219421,DR_RS13200,220.47272233333334,180.30651333333333
gene-DR_RS07105|DR_RS07105,52.708767,64.791016,66.705147,66.309868,97.815857,87.150459,DR_RS07105,61.40164333333333,83.758728
gene-DR_RS09730|DR_RS09730,223.554459,125.694237,128.545151,168.140305,107.242165,142.84671,DR_RS09730,159.26461566666669,139.40972666666667
gene-DR_RS09575|DR_RS09575,71.587036,41.238182,47.949394,91.635948,86.304413,145.000641,DR_RS09575,53.59153733333333,107.64700066666667
gene-DR_RS11210|DR_RS11210,15.031424,35.520691,33.811954,20.314936,29.018303,54.970306,DR_RS11210,28.121356333333335,34.76784833333333
gene-DR_RS09450|DR_RS09450,45.939762,32.935825,34.600258,119.685371,75.727287,96.811508,DR_RS09450,37.82528166666666,97.40805533333334
gene-DR_RS16755|DR_RS16755,7.787061,10.27857,7.417675,11.249524,11.912306,16.423386,DR_RS16755,8.494435333333334,13.195072000000001
gene-DR_RS14355|hutU,470.912323,325.799408,339.062469,288.280457,233.532669,162.488098,DR_RS14355,378.5914,228.10040800000002
gene-DR_RS15645|DR_RS15645,138.920792,70.817581,68.03405,101.278839,52.684025,47.510921,DR_RS15645,92.59080766666666,67.15792833333333
gene-DR_RS03470|tnpB,11.210708,12.150011,11.986631,22.653854,20.08077,30.133835,DR_RS03470,11.782449999999999,24.289486333333333
gene-DR_RS10980|DR_RS10980,187.699829,86.015495,85.162056,544.683533,289.567078,606.706787,DR_RS10980,119.62579333333333,480.3191326666667
gene-DR_RS09705|DR_RS09705,208.166901,119.681953,116.027962,256.242004,125.459908,95.189827,DR_RS09705,147.95893866666665,158.963913
gene-DR_RS06650|serA,310.314117,210.815277,228.738098,276.239716,334.387848,239.471786,DR_RS06650,249.95583066666669,283.36645
gene-DR_RS08585|DR_RS08585,46.904903,47.676937,48.542953,76.849815,81.112045,85.194473,DR_RS08585,47.70826433333334,81.05211100000001
gene-DR_RS11115|DR_RS11115,63.843403,33.703598,32.565639,65.850731,44.713364,57.548389,DR_RS11115,43.37088,56.03749466666667
gene-DR_RS09665|DR_RS09665,15.804826,12.057173,9.612191,48.565002,29.506973,48.472126,DR_RS09665,12.491396666666667,42.181367
gene-DR_RS04490|DR_RS04490,0.565627,0.153982,0.281668,12.833418,22.531843,88.555267,DR_RS04490,0.333759,41.30684266666666
gene-DR_RS07685|nuoE,751.04187,265.173401,300.161652,128.553635,76.246758,52.790119,DR_RS07685,438.79230766666666,85.86350399999999
gene-DR_RS01665|rplN,2288.618652,1632.2677,1851.424072,2735.311279,2137.529297,1489.744507,DR_RS01665,1924.1034746666667,2120.8616943333336
gene-DR_RS04690|DR_RS04690,97.721855,51.514538,43.352547,113.663719,77.688942,120.779297,DR_RS04690,64.19631333333335,104.043986
gene-DR_RS12440|DR_RS12440,451.82193,299.772858,298.415894,376.878021,354.033752,338.660461,DR_RS12440,350.0035606666667,356.524078
gene-DR_RS12550|DR_RS12550,45.356125,35.276939,32.516903,111.548386,71.112534,170.692032,DR_RS12550,37.71665566666666,117.78431733333332
gene-DR_RS03435|DR_RS03435,7.826578,21.981302,23.379488,13.868929,32.209133,58.237167,DR_RS03435,17.729122666666665,34.771743
gene-DR_RS09115|DR_RS09115,494.40799,403.80545,449.754761,583.085876,477.820923,463.356964,DR_RS09115,449.32273366666664,508.087921
gene-DR_RS15220|DR_RS15220,116.355705,140.078751,148.861374,76.37677,83.447411,78.115173,DR_RS15220,135.09861,79.313118
gene-DR_RS03925|DR_RS03925,22.738541,18.05485,16.91799,38.858921,30.898251,49.120625,DR_RS03925,19.237127,39.62593233333333
gene-DR_RS08600|DR_RS08600,2.811146,3.479027,3.308844,10.313364,10.809049,25.822445,DR_RS08600,3.1996723333333335,15.648285999999999
gene-DR_RS12925|DR_RS12925,425.013153,569.576172,556.29303,1000.996826,699.729858,592.538208,DR_RS12925,516.9607850000001,764.4216306666667
gene-DR_RS16155|DR_RS16155,9.616932,9.583871,10.104184,17.741018,14.416106,16.581327,DR_RS16155,9.768329,16.246150333333333
gene-DR_RS13635|cobA,99.251083,43.405506,39.630455,245.813675,147.984131,184.819809,DR_RS13635,60.762347999999996,192.87253833333332
gene-DR_RS11155|DR_RS11155,424.778442,200.460373,218.883652,292.769958,180.824493,193.052078,DR_RS11155,281.37415566666664,222.21550966666663
gene-DR_RS15840|DR_RS15840,54.753212,38.413616,36.833435,73.394363,38.497871,45.723755,DR_RS15840,43.333420999999994,52.53866300000001
gene-DR_RS10765|DR_RS10765,52.407372,44.156277,44.361843,108.605316,89.545425,183.086853,DR_RS10765,46.975164,127.07919799999998
gene-DR_RS01165|apaG,7.584456,3.83166,3.844254,13.741461,11.608483,20.194445,DR_RS01165,5.08679,15.181463
gene-DR_RS00360|DR_RS00360,170.590393,149.692398,174.225555,221.849167,229.748077,223.512329,DR_RS00360,164.8361153333333,225.03652433333332
gene-DR_RS03000|DR_RS03000,85.495605,124.02578,123.972176,193.564392,294.882843,253.993759,DR_RS03000,111.16452033333333,247.48033133333334
gene-DR_RS15550|DR_RS15550,0.296142,1.114311,0.453003,2.971347,3.473551,9.208076,DR_RS15550,0.621152,5.217658
gene-DR_RS00930|DR_RS00930,18.089643,16.14407,11.804341,53.061314,48.472496,77.298141,DR_RS00930,15.346017999999999,59.61065033333333
gene-DR_RS05930|DR_RS05930,148.354965,131.360886,137.653152,164.912949,151.95134,128.625031,DR_RS05930,139.12300100000002,148.49644
gene-DR_RS08010|DR_RS08010,735.338562,739.573975,835.684021,592.680298,592.6745,418.191711,DR_RS08010,770.1988526666668,534.515503
gene-DR_RS02125|DR_RS02125,50.303513,35.163021,34.063374,82.301704,72.045471,123.604927,DR_RS02125,39.843302666666666,92.65070066666665
gene-DR_RS15690|DR_RS15690,8.967487,7.203351,6.843215,10.41406,8.50143,20.720474,DR_RS15690,7.6713510000000005,13.211988
gene-DR_RS13780|rfbB,202.066162,162.831161,165.16806,174.942993,178.488419,171.871155,DR_RS13780,176.688461,175.10085566666666
gene-DR_RS13390|DR_RS13390,21.643238,32.396351,29.57263,97.940674,96.202492,197.165939,DR_RS13390,27.87073966666667,130.43636833333335
gene-DR_RS16385|DR_RS16385,70.389801,48.530094,48.394955,58.44989,75.566475,134.075867,DR_RS16385,55.77161666666667,89.36407733333333
gene-DR_RS03670|DR_RS03670,12.081528,9.072538,11.207495,25.873165,15.052671,24.108067,DR_RS03670,10.787187000000001,21.67796766666667
gene-DR_RS02330|DR_RS02330,54.271442,42.477921,41.281693,117.605484,101.806183,123.105286,DR_RS02330,46.010352000000005,114.17231766666669
gene-DR_RS02380|DR_RS02380,24.964844,19.371359,20.646774,29.957214,31.149221,50.522469,DR_RS02380,21.660992333333336,37.209634666666666
gene-DR_RS11390|DR_RS11390,36.646988,37.73518,38.272671,57.001301,70.07663,111.559982,DR_RS11390,37.551613,79.545971
gene-DR_RS12325|DR_RS12325,198.076309,167.52597,169.257477,192.885239,234.689377,216.981735,DR_RS12325,178.28658533333336,214.852117
gene-DR_RS06635|DR_RS06635,0.753484,0.480862,0.275673,6.680434,8.639633,19.524721,DR_RS06635,0.5033396666666666,11.614929333333334
gene-DR_RS00080|DR_RS00080,48.712181,57.861481,61.893703,86.174614,101.057999,128.720947,DR_RS00080,56.155788333333334,105.31785333333335
gene-DR_RS12460|mscL,120.342415,94.009415,74.719917,263.625183,150.946335,257.421875,DR_RS12460,96.35724900000001,223.99779766666666
gene-DR_RS13145|gatB,95.77874,79.213974,76.256958,109.299553,106.301865,103.031868,DR_RS13145,83.74989066666666,106.21109533333333
gene-DR_RS10220|DR_RS10220,25.45912,22.289862,22.039061,45.293392,52.690022,92.955536,DR_RS10220,23.262681,63.64631666666666
gene-DR_RS11245|DR_RS11245,707.487976,647.142212,678.443604,758.65625,761.595459,739.738831,DR_RS11245,677.691264,753.33018
gene-DR_RS05830|DR_RS05830,17.477303,9.073909,10.041419,72.971619,49.845207,88.173721,DR_RS05830,12.197543666666666,70.33018233333333
gene-DR_RS14895|DR_RS14895,30.09885,20.068281,16.934313,66.74778,49.653545,111.970695,DR_RS14895,22.367148,76.12400666666667
gene-DR_RS10250|DR_RS10250,46.494568,35.002766,31.28396,101.198624,68.262001,93.256554,DR_RS10250,37.593764666666665,87.57239299999999
gene-DR_RS09775|DR_RS09775,446.697418,297.904083,304.45166,358.432343,266.287537,194.316132,DR_RS09775,349.684387,273.012004
gene-DR_RS03855|DR_RS03855,4.339769,4.980856,2.931481,23.373104,23.343052,54.08252,DR_RS03855,4.0840353333333335,33.59955866666667
gene-DR_RS11320|DR_RS11320,57.394913,39.776527,40.083736,140.502075,130.661728,363.897766,DR_RS11320,45.75172533333333,211.68718966666665
gene-DR_RS00570|DR_RS00570,16.685226,18.062441,18.282249,35.416817,28.150827,61.295364,DR_RS00570,17.676638666666666,41.62100266666667
gene-DR_RS12815|DR_RS12815,12.701205,12.395817,12.879743,33.221878,41.321865,88.428635,DR_RS12815,12.658921666666666,54.324126
gene-DR_RS05510|DR_RS05510,207.034927,185.995667,193.390244,183.98999,183.708374,172.447876,DR_RS05510,195.47361266666667,180.0487466666667
gene-DR_RS12555|DR_RS12555,430.187256,373.421967,329.932007,860.869568,461.367462,745.94342,DR_RS12555,377.8470766666666,689.3934833333333
gene-DR_RS06605|DR_RS06605,48.60458,40.456421,45.287518,54.934917,57.162491,58.644352,DR_RS06605,44.78283966666667,56.91392
gene-DR_RS03930|DR_RS03930,38.228786,32.040634,36.772316,63.886429,52.382706,69.038467,DR_RS03930,35.68057866666666,61.76920066666667
gene-DR_RS12165|bshB1,227.772903,108.99955,105.076393,228.856796,137.379196,150.533737,DR_RS12165,147.28294866666667,172.25657633333333
gene-DR_RS06495|DR_RS06495,26.147696,17.576494,18.873503,669.463379,628.912842,1422.487549,DR_RS06495,20.865897666666665,906.9545899999999
gene-DR_RS07710|DR_RS07710,640.009155,345.803894,355.852234,266.550262,109.801605,82.187157,DR_RS07710,447.221761,152.84634133333333
gene-DR_RS15445|DR_RS15445,337.746124,119.671364,123.752052,244.304443,114.79837,103.975777,DR_RS15445,193.72317999999999,154.35952999999998
gene-DR_RS04840|rlmN,212.741257,165.516571,162.87236,285.291229,159.049957,196.273178,DR_RS04840,180.37672933333332,213.53812133333335
gene-DR_RS05150|DR_RS05150,55.756508,69.087898,70.52903,106.645187,133.996201,146.086777,DR_RS05150,65.12447866666666,128.90938833333334
gene-DR_RS11005|DR_RS11005,18.656477,13.699228,13.494723,45.461121,50.933765,119.048622,DR_RS11005,15.283476,71.81450266666667
gene-DR_RS11090|ispH,42.663757,41.877544,43.637371,97.026779,87.694061,114.27861,DR_RS11090,42.726224,99.66648333333335
gene-DR_RS15320|DR_RS15320,520.741028,250.561386,261.22876,534.314209,341.432037,302.147156,DR_RS15320,344.177058,392.631134
gene-DR_RS02490|DR_RS02490,4.6992,7.045717,9.719249,11.147721,20.375217,41.332363,DR_RS02490,7.154722,24.285100333333332
gene-DR_RS00740|DR_RS00740,1.097762,0.823749,1.06121,6.203117,8.499874,26.82276,DR_RS00740,0.9942403333333333,13.841917
gene-DR_RS14700|DR_RS14700,65.216911,57.940475,67.282074,65.37059,81.699684,62.636139,DR_RS14700,63.47982,69.90213766666666
gene-DR_RS02990|DR_RS02990,21.697687,14.524734,13.751743,41.391434,45.058342,75.242889,DR_RS02990,16.658054666666665,53.897555000000004
gene-DR_RS09625|DR_RS09625,18.016357,11.886569,12.875847,32.077465,26.35816,51.795116,DR_RS09625,14.259591,36.743580333333334
gene-DR_RS08995|lysA,12.75351,9.628433,9.021788,19.451544,25.0889,34.369175,DR_RS08995,10.467910333333334,26.303206333333332
gene-DR_RS11380|DR_RS11380,29.004652,24.013435,28.104158,52.239281,47.455875,83.822388,DR_RS11380,27.040748333333337,61.172514666666665
gene-DR_RS14450|DR_RS14450,5.044686,4.089498,3.620425,13.736868,15.430546,38.537048,DR_RS14450,4.251536333333333,22.568154000000003
gene-DR_RS06700|DR_RS06700,51.281944,58.737141,66.117416,77.253258,72.766747,79.977432,DR_RS06700,58.712167,76.66581233333334
gene-DR_RS12305|DR_RS12305,0.484274,0.290333,0.354296,8.289893,9.906218,34.639088,DR_RS12305,0.376301,17.611733
gene-DR_RS14645|DR_RS14645,120.185005,164.688828,180.440109,174.33461,210.103256,153.744019,DR_RS14645,155.10464733333333,179.39396166666666
gene-DR_RS13660|sat,11.563182,8.282862,8.202145,85.600555,63.143265,116.319084,DR_RS13660,9.349396333333333,88.35430133333334
gene-DR_RS03720|DR_RS03720,166.924698,113.088715,104.845154,258.447723,191.850952,185.578262,DR_RS03720,128.286189,211.958979
gene-DR_RS07480|DR_RS07480,22.836742,21.883062,18.68409,26.411388,21.683178,36.701084,DR_RS07480,21.13463133333333,28.265216666666664
gene-DR_RS02535|DR_RS02535,31.533854,29.961094,29.148361,46.355659,63.173805,91.996086,DR_RS02535,30.214436333333335,67.17518333333334
gene-DR_RS11195|DR_RS11195,18.555845,14.351982,16.097519,33.727604,25.070549,31.183359,DR_RS11195,16.33511533333333,29.99383733333333
gene-DR_RS09825|DR_RS09825,29.815191,27.817059,26.963076,265.766174,143.665161,265.788605,DR_RS09825,28.198442,225.07331333333332
gene-DR_RS15590|DR_RS15590,73.15126,38.026886,36.708069,80.297203,61.754501,142.751892,DR_RS15590,49.295404999999995,94.93453199999999
gene-DR_RS16955|DR_RS16955,11.613635,8.626265,12.59971,46.389751,76.207123,196.503494,DR_RS16955,10.946536666666667,106.36678933333333
gene-DR_RS03205|DR_RS03205,230.955322,264.637665,287.067627,281.827698,255.078049,183.26796,DR_RS03205,260.8868713333333,240.05790233333335
gene-DR_RS14825|DR_RS14825,83.545532,63.596371,63.809063,96.517464,82.685844,161.645615,DR_RS14825,70.31698866666666,113.61630766666667
gene-DR_RS07630|DR_RS07630,274.876038,304.297668,277.937561,342.721375,295.282471,244.424362,DR_RS07630,285.70375566666667,294.142736
gene-DR_RS00415|argC,40.592022,49.526852,52.432716,64.05722,73.385643,89.931488,DR_RS00415,47.51719666666667,75.79145033333333
gene-DR_RS07000|DR_RS07000,47.837551,37.710518,37.699474,53.849323,42.631989,73.096825,DR_RS07000,41.082514333333336,56.52604566666667
gene-DR_RS12745|DR_RS12745,475.194092,310.617218,324.19632,536.329773,422.416809,338.306549,DR_RS12745,370.00254333333334,432.3510436666667
gene-DR_RS01325|DR_RS01325,47.915741,33.887905,34.693428,94.139053,57.946983,102.053642,DR_RS01325,38.832358,84.713226
gene-DR_RS10540|DR_RS10540,15.372166,13.086573,12.734314,20.261721,18.334425,30.330318,DR_RS10540,13.731017666666666,22.975488000000002
gene-DR_RS07215|DR_RS07215,262.202087,199.029434,212.197342,221.335037,170.043198,147.015808,DR_RS07215,224.4762876666667,179.464681
gene-DR_RS13230|moaC,59.052872,67.762268,78.883636,109.903755,135.290375,125.836563,DR_RS13230,68.56625866666667,123.67689766666668
gene-DR_RS16565|DR_RS16565,4521.841797,4786.631836,5795.392578,2501.307373,3228.255615,1965.013428,DR_RS16565,5034.622070333334,2564.8588053333333
gene-DR_RS13495|DR_RS13495,72.254501,52.226761,55.404934,100.595673,69.563072,77.160019,DR_RS13495,59.962065333333335,82.439588
gene-DR_RS15945|DR_RS15945,216.972565,108.801964,118.170227,151.057343,94.016579,137.41835,DR_RS15945,147.98158533333336,127.49742399999998
gene-DR_RS02500|gltX,149.166992,116.779839,119.415977,226.179108,193.052505,182.313065,DR_RS02500,128.45426933333331,200.51489266666667
gene-DR_RS15525|DR_RS15525,17.140749,15.166345,16.033426,63.889286,61.30191,132.999603,DR_RS15525,16.113506666666666,86.06359966666666
gene-DR_RS00490|DR_RS00490,6.759261,4.685316,6.309085,15.926574,14.978113,42.996727,DR_RS00490,5.917887333333333,24.633804666666666
gene-DR_RS10480|rplA,1864.801147,937.641968,1129.876953,2295.424561,1623.785156,1758.117798,DR_RS10480,1310.773356,1892.442505
gene-DR_RS15075|DR_RS15075,13.727547,9.795361,9.501291,28.344786,26.108717,77.292114,DR_RS15075,11.008066333333334,43.91520566666666
gene-DR_RS06610|DR_RS06610,12.428264,11.825521,10.481647,25.424417,25.021999,40.530624,DR_RS06610,11.578477333333334,30.325680000000002
gene-DR_RS15085|DR_RS15085,6099.220703,4009.412842,4126.668457,1682.63562,1489.896484,884.896606,DR_RS15085,4745.100667333333,1352.4762366666666
gene-DR_RS14740|DR_RS14740,708.470825,369.407593,410.350952,558.983887,335.928741,258.120056,DR_RS14740,496.0764566666667,384.344228
gene-DR_RS02075|DR_RS02075,7.262647,12.171928,8.133227,25.153475,25.793797,45.395775,DR_RS02075,9.189267333333333,32.114349
gene-DR_RS11575|DR_RS11575,23.878819,24.975571,20.48852,65.360237,47.142586,81.319077,DR_RS11575,23.11430333333333,64.6073
gene-DR_RS10440|treS,90.613228,89.807816,93.368835,110.09623,143.386688,134.14711,DR_RS10440,91.26329299999999,129.21000933333332
